Latitude_Degrees,Longitude_Degrees,ClimSST,Temperature_Mean,Depth_m,Windspeed,SSTA,Distance_to_Plastic_km,Nearest_Plastic_Weight_kg,Percent_Bleaching
10.9249,119.3379,262.15,301.76,8.0,4.0,-0.36,130.50477170903207,195.57,0.0
10.9249,119.3379,262.15,301.76,8.0,4.0,-0.36,130.50477170903207,195.57,0.0
10.9249,119.3379,262.15,301.76,6.0,3.0,-0.84,130.50477170903207,195.57,0.0
10.9249,119.3379,262.15,301.76,6.0,3.0,-0.84,130.50477170903207,195.57,0.0
10.9812,119.2983,262.15,301.72,8.0,4.0,1.17,129.74434028311575,195.57,0.0
10.9812,119.2983,262.15,301.72,8.0,4.0,1.17,129.74434028311575,195.57,0.0
10.9812,119.2983,262.15,301.72,5.0,8.0,-0.32,129.74434028311575,195.57,0.0
10.9812,119.2983,262.15,301.72,5.0,8.0,-0.32,129.74434028311575,195.57,0.0
10.9853,124.1066,302.99,301.88,10.0,3.0,0.88,135.59194202133276,100.94,0.0
10.9853,124.1066,302.99,301.88,10.0,3.0,0.88,135.59194202133276,100.94,0.0
10.9862,124.1043,302.99,301.88,10.0,3.0,0.88,135.3328311386808,100.94,0.0
10.9862,124.1043,302.99,301.88,10.0,3.0,0.88,135.3328311386808,100.94,0.0
10.9862,119.3074,262.15,301.72,5.0,8.0,-0.38,128.62161923289477,195.57,0.0
10.9862,119.3074,262.15,301.72,5.0,8.0,-0.38,128.62161923289477,195.57,0.0
10.9862,119.3074,262.15,301.72,5.0,3.0,0.26,128.62161923289477,195.57,0.0
10.9862,119.3074,262.15,301.72,5.0,3.0,0.26,128.62161923289477,195.57,0.0
10.9882,123.4746,302.91,301.7,3.3,5.0,0.56,67.11486232867242,100.94,0.0
10.9882,123.4746,302.91,301.7,3.3,5.0,0.56,67.11486232867242,100.94,0.0
10.9897,119.2969,262.15,301.72,6.5,3.0,0.26,129.27535529949714,195.57,0.0
10.9897,119.2969,262.15,301.72,6.5,3.0,0.26,129.27535529949714,195.57,0.0
10.9899,123.8167,302.27,301.62,8.0,4.0,0.66,104.05796460955207,100.94,0.0
10.9899,123.8167,302.27,301.62,8.0,4.0,0.66,104.05796460955207,100.94,0.0
10.9899,124.1024,302.3,301.88,6.0,3.0,1.86,135.0896156261478,100.94,0.0
10.9899,124.1024,302.3,301.88,6.0,3.0,1.86,135.0896156261478,100.94,0.0
10.9899,124.1024,302.34,301.88,4.5,4.0,-1.13,135.0896156261478,100.94,0.0
10.9899,124.1024,302.34,301.88,4.5,4.0,-1.13,135.0896156261478,100.94,0.0
10.9899,124.1024,302.44,301.88,7.0,2.0,0.96,135.0896156261478,100.94,0.0
10.9899,124.1024,302.44,301.88,7.0,2.0,0.96,135.0896156261478,100.94,0.0
10.9899,124.1024,302.44,301.88,5.0,2.0,0.96,135.0896156261478,100.94,0.0
10.9899,124.1024,302.44,301.88,5.0,2.0,0.96,135.0896156261478,100.94,0.0
10.9899,124.1024,302.99,301.88,15.0,3.0,0.88,135.0896156261478,100.94,0.0
10.9899,124.1024,302.99,301.88,15.0,3.0,0.88,135.0896156261478,100.94,0.0
10.9899,124.1024,302.31,301.88,4.0,3.0,-0.57,135.0896156261478,100.94,0.0
10.9899,124.1024,302.31,301.88,4.0,3.0,-0.57,135.0896156261478,100.94,0.0
10.9899,124.1024,302.31,301.88,6.0,3.0,-0.57,135.0896156261478,100.94,0.0
10.9899,124.1024,302.31,301.88,6.0,3.0,-0.57,135.0896156261478,100.94,0.0
10.9907,124.1071,302.93,301.88,10.0,5.0,-1.05,135.59294421405374,100.94,0.0
10.9907,124.1071,302.93,301.88,10.0,5.0,-1.05,135.59294421405374,100.94,0.0
10.9916,124.107,302.93,301.88,9.0,5.0,-1.05,135.57343390330428,100.94,0.0
10.9916,124.107,302.93,301.88,9.0,5.0,-1.05,135.57343390330428,100.94,0.0
10.9922,119.3011,262.15,301.72,8.0,4.0,1.17,128.74333293268396,195.57,0.0
10.9922,119.3011,262.15,301.72,8.0,4.0,1.17,128.74333293268396,195.57,0.0
11.0022,123.9094,262.15,301.55,10.0,9.0,-0.17,113.98503145982221,100.94,0.0
11.0022,123.9094,262.15,301.55,10.0,9.0,-0.17,113.98503145982221,100.94,0.0
11.0022,123.9094,262.15,301.55,6.0,9.0,-0.17,113.98503145982221,100.94,0.0
11.0022,123.9094,262.15,301.55,6.0,9.0,-0.17,113.98503145982221,100.94,0.0
11.0057,123.4325,302.95,301.71,10.0,5.0,0.24,62.258637510865235,100.94,0.0
11.0057,123.4325,302.95,301.71,10.0,5.0,0.24,62.258637510865235,100.94,0.0
11.0103,123.4191,302.95,301.71,9.3,5.0,0.24,60.734113021058974,100.94,0.0
11.0103,123.4191,302.95,301.71,9.3,5.0,0.24,60.734113021058974,100.94,0.0
11.0103,123.4194,302.95,301.71,9.3,5.0,0.24,60.76646763820222,100.94,0.0
11.0103,123.4194,302.95,301.71,9.3,5.0,0.24,60.76646763820222,100.94,0.0
11.0133,123.4237,302.95,301.71,9.3,5.0,0.24,61.1802271602562,100.94,0.0
11.0133,123.4237,302.95,301.71,9.3,5.0,0.24,61.1802271602562,100.94,0.0
11.016,119.3093,262.15,301.72,3.0,3.0,0.93,126.40832958214104,195.57,0.0
11.016,119.3093,262.15,301.72,3.0,3.0,0.93,126.40832958214104,195.57,0.0
11.016,119.3093,262.15,301.72,3.0,4.0,1.47,126.40832958214104,195.57,0.0
11.016,119.3093,262.15,301.72,3.0,4.0,1.47,126.40832958214104,195.57,0.0
11.0539,123.4482,303.01,301.67,6.0,6.0,-0.12,63.346304014978344,100.94,0.0
11.0539,123.4482,303.01,301.67,6.0,6.0,-0.12,63.346304014978344,100.94,0.0
11.054,123.4482,303.01,301.67,6.0,6.0,-0.12,63.34551434187813,100.94,0.0
11.054,123.4482,303.01,301.67,6.0,6.0,-0.12,63.34551434187813,100.94,0.0
11.0853,123.6788,302.94,301.73,6.5,5.0,-0.13,88.35478413206145,100.94,0.0
11.0853,123.6788,302.94,301.73,6.5,5.0,-0.13,88.35478413206145,100.94,0.0
11.0944,123.468,303.09,301.68,9.3,6.0,-0.25,65.34647568281468,100.94,0.0
11.0944,123.468,303.09,301.68,9.3,6.0,-0.25,65.34647568281468,100.94,0.0
11.0945,123.4679,303.09,301.68,9.3,6.0,-0.25,65.33556405806813,100.94,0.0
11.0945,123.4679,303.09,301.68,9.3,6.0,-0.25,65.33556405806813,100.94,0.0
11.1069,123.7021,302.87,301.65,3.8,7.0,-0.25,90.90033671736187,100.94,0.0
11.1069,123.7021,302.87,301.65,3.8,7.0,-0.25,90.90033671736187,100.94,0.0
11.1122,124.2431,302.36,301.86,4.0,3.0,-0.95,149.9321871950127,100.94,0.0
11.1122,124.2431,302.36,301.86,4.0,3.0,-0.95,149.9321871950127,100.94,0.0
11.1122,124.2431,302.35,301.86,3.0,2.0,-0.78,149.9321871950127,100.94,0.0
11.1122,124.2431,302.35,301.86,3.0,2.0,-0.78,149.9321871950127,100.94,0.0
11.1187,124.252,302.36,301.86,6.0,3.0,-0.95,150.91302643003627,100.94,0.0
11.1187,124.252,302.36,301.86,6.0,3.0,-0.95,150.91302643003627,100.94,0.0
11.1187,124.252,302.35,301.86,6.3,2.0,-0.78,150.91302643003627,100.94,0.0
11.1187,124.252,302.35,301.86,6.3,2.0,-0.78,150.91302643003627,100.94,0.0
11.1189,124.2505,302.35,301.86,6.5,4.0,-1.37,150.74974321771353,100.94,0.0
11.1189,124.2505,302.35,301.86,6.5,4.0,-1.37,150.74974321771353,100.94,0.0
11.1189,124.2505,302.4,301.86,5.0,3.0,1.42,150.74974321771353,100.94,0.0
11.1189,124.2505,302.4,301.86,5.0,3.0,1.42,150.74974321771353,100.94,0.0
11.1402,123.7555,302.52,301.5,4.2,7.0,-0.29,96.84715610434827,100.94,0.0
11.1402,123.7555,302.52,301.5,4.2,7.0,-0.29,96.84715610434827,100.94,0.0
11.1429,123.7726,302.28,301.5,4.5,6.0,1.2,98.7259869738326,100.94,0.0
11.1429,123.7726,302.28,301.5,4.5,6.0,1.2,98.7259869738326,100.94,0.0
11.1429,123.7726,302.28,301.5,9.0,6.0,1.2,98.7259869738326,100.94,0.0
11.1429,123.7726,302.28,301.5,9.0,6.0,1.2,98.7259869738326,100.94,0.0
11.143,123.7706,302.39,301.5,10.4,7.0,0.52,98.50870470199922,100.94,0.0
11.143,123.7706,302.39,301.5,10.4,7.0,0.52,98.50870470199922,100.94,0.0
11.1436,119.3087,303.08,301.64,4.0,2.0,0.76,118.32772519629141,195.57,0.0
11.1436,119.3087,303.08,301.64,4.0,2.0,0.76,118.32772519629141,195.57,0.0
11.1436,119.3087,303.08,301.64,8.0,2.0,0.76,118.32772519629141,195.57,0.0
11.1436,119.3087,303.08,301.64,8.0,2.0,0.76,118.32772519629141,195.57,0.0
11.1451,123.7966,302.3,301.48,7.5,7.0,0.42,101.35375543778245,100.94,0.0
11.1451,123.7966,302.3,301.48,7.5,7.0,0.42,101.35375543778245,100.94,0.0
11.1457,123.7972,302.3,301.48,4.5,6.0,1.24,101.42278250617593,100.94,0.0
11.1457,123.7972,302.3,301.48,4.5,6.0,1.24,101.42278250617593,100.94,0.0
11.1473,123.8053,302.3,301.48,3.5,6.0,1.24,102.31503390544302,100.94,0.0
11.1473,123.8053,302.3,301.48,3.5,6.0,1.24,102.31503390544302,100.94,0.0
11.1473,123.8053,302.3,301.48,3.0,6.0,1.03,102.31503390544302,100.94,0.0
11.1473,123.8053,302.3,301.48,3.0,6.0,1.03,102.31503390544302,100.94,0.0
11.1473,123.8053,302.3,301.48,7.0,6.0,1.03,102.31503390544302,100.94,0.0
11.1473,123.8053,302.3,301.48,7.0,6.0,1.03,102.31503390544302,100.94,0.0
11.1722,119.3813,262.15,301.67,4.5,6.0,-0.47,109.94162373981062,195.57,0.0
11.1722,119.3813,262.15,301.67,4.5,6.0,-0.47,109.94162373981062,195.57,0.0
11.1774,123.8036,302.2,301.42,5.0,8.0,0.29,102.37390471487923,100.94,0.0
11.1774,123.8036,302.2,301.42,5.0,8.0,0.29,102.37390471487923,100.94,0.0
11.1774,123.8036,302.23,301.42,6.0,4.0,-0.78,102.37390471487923,100.94,0.0
11.1774,123.8036,302.23,301.42,6.0,4.0,-0.78,102.37390471487923,100.94,0.0
11.1776,123.805,302.26,301.42,3.4,9.0,1.49,102.52799973770355,100.94,0.0
11.1776,123.805,302.26,301.42,3.4,9.0,1.49,102.52799973770355,100.94,0.0
11.1776,123.805,302.26,301.42,3.0,9.0,1.49,102.52799973770355,100.94,0.0
11.1776,123.805,302.26,301.42,3.0,9.0,1.49,102.52799973770355,100.94,0.0
11.1819,123.7016,262.15,301.52,5.0,5.0,-0.38,91.34863967109877,100.94,0.0
11.1819,123.7016,262.15,301.52,5.0,5.0,-0.38,91.34863967109877,100.94,0.0
11.1879,123.8185,302.2,301.42,10.0,6.0,1.1,104.10184181933334,100.94,0.0
11.1879,123.8185,302.2,301.42,10.0,6.0,1.1,104.10184181933334,100.94,0.0
11.1882,123.8196,302.26,301.39,6.0,4.0,-0.91,104.22454383293034,100.94,0.0
11.1882,123.8196,302.26,301.39,6.0,4.0,-0.91,104.22454383293034,100.94,0.0
11.1883,123.818,302.21,301.42,6.0,6.0,0.8,104.05197694505587,100.94,0.0
11.1883,123.818,302.21,301.42,6.0,6.0,0.8,104.05197694505587,100.94,0.0
11.1883,123.818,302.21,301.42,3.5,6.0,0.8,104.05197694505587,100.94,0.0
11.1883,123.818,302.21,301.42,3.5,6.0,0.8,104.05197694505587,100.94,0.0
11.1883,123.818,302.2,301.42,6.0,8.0,0.29,104.05197694505587,100.94,0.0
11.1883,123.818,302.2,301.42,6.0,8.0,0.29,104.05197694505587,100.94,0.0
11.1889,123.8168,302.2,301.42,10.0,6.0,1.1,103.92838417672141,100.94,0.0
11.1889,123.8168,302.2,301.42,10.0,6.0,1.1,103.92838417672141,100.94,0.0
11.1889,123.8168,302.2,301.42,6.0,6.0,1.1,103.92838417672141,100.94,0.0
11.1889,123.8168,302.2,301.42,6.0,6.0,1.1,103.92838417672141,100.94,0.0
11.1898,123.8214,302.26,301.39,6.0,4.0,-0.91,104.43766638769044,100.94,0.0
11.1898,123.8214,302.26,301.39,6.0,4.0,-0.91,104.43766638769044,100.94,0.0
11.1916,119.3917,262.15,301.67,5.0,5.0,0.81,107.82219540751353,195.57,0.0
11.1916,119.3917,262.15,301.67,5.0,5.0,0.81,107.82219540751353,195.57,0.0
11.1916,119.3917,262.15,301.67,3.7,8.0,-0.44,107.82219540751353,195.57,0.0
11.1916,119.3917,262.15,301.67,3.7,8.0,-0.44,107.82219540751353,195.57,0.0
11.1958,123.694,302.76,301.57,5.0,5.0,-1.21,90.70232951452155,100.94,0.0
11.1958,123.694,302.76,301.57,5.0,5.0,-1.21,90.70232951452155,100.94,0.0
11.2024,123.827,302.26,301.39,5.0,3.0,2.77,105.19471675258544,100.94,0.0
11.2024,123.827,302.26,301.39,5.0,3.0,2.77,105.19471675258544,100.94,0.0
11.2024,123.827,302.24,301.39,3.0,6.0,0.91,105.19471675258544,100.94,0.0
11.2024,123.827,302.24,301.39,3.0,6.0,0.91,105.19471675258544,100.94,0.0
11.2029,123.8277,302.22,301.39,3.5,8.0,0.34,105.2768797971211,100.94,0.0
11.2029,123.8277,302.22,301.39,3.5,8.0,0.34,105.2768797971211,100.94,0.0
11.2029,123.8278,302.22,301.39,3.2,8.0,0.34,105.28771685378699,100.94,0.0
11.2029,123.8278,302.22,301.39,3.2,8.0,0.34,105.28771685378699,100.94,0.0
11.2101,119.3774,303.13,301.68,4.5,2.0,0.75,108.0697131923972,195.57,0.0
11.2101,119.3774,303.13,301.68,4.5,2.0,0.75,108.0697131923972,195.57,0.0
11.2126,123.7751,302.11,301.37,9.0,8.0,0.49,99.71422806871558,100.94,0.0
11.2126,123.7751,302.11,301.37,9.0,8.0,0.49,99.71422806871558,100.94,0.0
11.2129,123.7751,302.22,301.37,7.0,9.0,1.24,99.71860007358038,100.94,0.0
11.2129,123.7751,302.22,301.37,7.0,9.0,1.24,99.71860007358038,100.94,0.0
11.2129,123.7751,302.22,301.37,3.6,9.0,1.24,99.71860007358038,100.94,0.0
11.2129,123.7751,302.22,301.37,3.6,9.0,1.24,99.71860007358038,100.94,0.0
11.213,123.7752,302.11,301.37,6.0,8.0,0.49,99.73087261109663,100.94,0.0
11.213,123.7752,302.11,301.37,6.0,8.0,0.49,99.73087261109663,100.94,0.0
11.2136,123.7915,302.35,301.38,4.0,7.0,0.16,101.50225706234217,100.94,0.0
11.2136,123.7915,302.35,301.38,4.0,7.0,0.16,101.50225706234217,100.94,0.0
11.214,123.7724,302.22,301.37,6.0,9.0,1.24,99.44283194313631,100.94,0.0
11.214,123.7724,302.22,301.37,6.0,9.0,1.24,99.44283194313631,100.94,0.0
11.214,123.7724,302.11,301.37,4.0,8.0,0.49,99.44283194313631,100.94,0.0
11.214,123.7724,302.11,301.37,4.0,8.0,0.49,99.44283194313631,100.94,0.0
11.214,123.7724,302.17,301.37,4.0,4.0,-1.84,99.44283194313631,100.94,0.0
11.214,123.7724,302.17,301.37,4.0,4.0,-1.84,99.44283194313631,100.94,0.0
11.214,123.7915,302.06,301.38,6.0,6.0,1.1,101.50803240852652,100.94,0.0
11.214,123.7915,302.06,301.38,6.0,6.0,1.1,101.50803240852652,100.94,0.0
11.2261,123.6811,302.73,301.46,4.7,5.0,-0.64,89.79147519659058,100.94,0.0
11.2261,123.6811,302.73,301.46,4.7,5.0,-0.64,89.79147519659058,100.94,0.0
11.2355,123.7738,302.61,301.37,5.0,5.0,-0.46,99.93933297749969,100.94,0.0
11.2355,123.7738,302.61,301.37,5.0,5.0,-0.46,99.93933297749969,100.94,0.0
11.248,123.6913,302.65,301.37,3.5,5.0,-0.48,91.31165227628206,100.94,0.0
11.248,123.6913,302.65,301.37,3.5,5.0,-0.48,91.31165227628206,100.94,0.0
11.2618,119.6764,302.26,301.53,5.0,4.0,0.57,78.05248244437884,195.57,0.0
11.2618,119.6764,302.26,301.53,5.0,4.0,0.57,78.05248244437884,195.57,0.0
11.2618,119.7001,302.38,301.58,5.0,4.0,0.71,76.08057058757082,195.57,0.0
11.2618,119.7001,302.38,301.58,5.0,4.0,0.71,76.08057058757082,195.57,0.0
11.2618,119.7001,302.86,301.58,3.0,5.0,1.27,76.08057058757082,195.57,0.0
11.2618,119.7001,302.86,301.58,3.0,5.0,1.27,76.08057058757082,195.57,0.0
11.2618,119.7001,302.88,301.58,5.0,5.0,-0.28,76.08057058757082,195.57,0.0
11.2618,119.7001,302.88,301.58,5.0,5.0,-0.28,76.08057058757082,195.57,0.0
11.268,119.6643,302.72,301.53,6.0,5.0,-0.27,78.64027945323603,195.57,0.0
11.268,119.6643,302.72,301.53,6.0,5.0,-0.27,78.64027945323603,195.57,0.0
11.268,119.6643,302.75,301.53,5.0,3.0,0.98,78.64027945323603,195.57,0.0
11.268,119.6643,302.75,301.53,5.0,3.0,0.98,78.64027945323603,195.57,0.0
11.268,119.6643,302.26,301.53,6.0,4.0,0.57,78.64027945323603,195.57,0.0
11.268,119.6643,302.26,301.53,6.0,4.0,0.57,78.64027945323603,195.57,0.0
11.2725,123.7053,262.15,301.39,6.0,6.0,0.45,93.34991146612107,100.94,0.0
11.2725,123.7053,262.15,301.39,6.0,6.0,0.45,93.34991146612107,100.94,0.0
11.2765,123.7545,302.18,301.42,5.0,6.0,0.64,98.69042522158364,100.94,0.0
11.2765,123.7545,302.18,301.42,5.0,6.0,0.64,98.69042522158364,100.94,0.0
11.2879,123.8804,302.22,301.37,6.0,4.0,0.98,112.39989768628858,100.94,0.0
11.2879,123.8804,302.22,301.37,6.0,4.0,0.98,112.39989768628858,100.94,0.0
11.2946,123.7499,302.15,301.36,6.0,6.0,0.34,98.63240392379676,100.94,0.0
11.2946,123.7499,302.15,301.36,6.0,6.0,0.34,98.63240392379676,100.94,0.0
11.2984,123.7197,302.16,301.36,4.1,8.0,0.06,95.52572035722358,100.94,0.0
11.2984,123.7197,302.16,301.36,4.1,8.0,0.06,95.52572035722358,100.94,0.0
11.2986,123.7192,302.16,301.36,4.7,8.0,0.06,95.47801960870727,100.94,0.0
11.2986,123.7192,302.16,301.36,4.7,8.0,0.06,95.47801960870727,100.94,0.0
11.3039,123.7424,302.15,301.36,7.4,6.0,0.34,98.07532548726239,100.94,0.0
11.3039,123.7424,302.15,301.36,7.4,6.0,0.34,98.07532548726239,100.94,0.0
11.3072,123.7329,302.15,301.36,7.0,6.0,0.03,97.15763551063917,100.94,0.0
11.3072,123.7329,302.15,301.36,7.0,6.0,0.03,97.15763551063917,100.94,0.0
11.3126,119.6647,302.37,301.48,5.0,5.0,0.27,75.60586901530436,195.57,0.0
11.3126,119.6647,302.37,301.48,5.0,5.0,0.27,75.60586901530436,195.57,0.0
11.3126,119.6647,302.72,301.48,5.0,5.0,-0.54,75.60586901530436,195.57,0.0
11.3126,119.6647,302.72,301.48,5.0,5.0,-0.54,75.60586901530436,195.57,0.0
11.3197,124.1073,302.29,301.54,8.0,3.0,-0.91,137.3673726985341,100.94,0.0
11.3197,124.1073,302.29,301.54,8.0,3.0,-0.91,137.3673726985341,100.94,0.0
11.3201,124.107,302.29,301.54,9.0,3.0,-0.91,137.3432499002912,100.94,0.0
11.3201,124.107,302.29,301.54,9.0,3.0,-0.91,137.3432499002912,100.94,0.0
11.3211,124.1145,302.26,301.64,6.0,3.0,-0.89,138.16760826357003,100.94,0.0
11.3211,124.1145,302.26,301.64,6.0,3.0,-0.89,138.16760826357003,100.94,0.0
11.3211,124.1145,302.26,301.64,7.0,3.0,-0.89,138.16760826357003,100.94,0.0
11.3211,124.1145,302.26,301.64,7.0,3.0,-0.89,138.16760826357003,100.94,0.0
11.3214,124.1156,302.24,301.64,6.3,8.0,0.0,138.29159775759874,100.94,0.0
11.3214,124.1156,302.24,301.64,6.3,8.0,0.0,138.29159775759874,100.94,0.0
11.3219,124.1078,301.61,301.54,3.5,3.0,-0.22,137.4653987022741,100.94,0.0
11.3219,124.1078,301.61,301.54,3.5,3.0,-0.22,137.4653987022741,100.94,0.0
11.3221,124.1117,302.26,301.64,6.0,3.0,-0.89,137.88755481039897,100.94,0.0
11.3221,124.1117,302.26,301.64,6.0,3.0,-0.89,137.88755481039897,100.94,0.0
11.3221,124.1117,302.24,301.64,7.0,8.0,0.0,137.88755481039897,100.94,0.0
11.3221,124.1117,302.24,301.64,7.0,8.0,0.0,137.88755481039897,100.94,0.0
11.3221,124.1115,302.26,301.64,6.0,3.0,-0.89,137.86611279291733,100.94,0.0
11.3221,124.1115,302.26,301.64,6.0,3.0,-0.89,137.86611279291733,100.94,0.0
11.3221,124.1115,302.24,301.64,6.0,8.0,0.0,137.86611279291733,100.94,0.0
11.3221,124.1115,302.24,301.64,6.0,8.0,0.0,137.86611279291733,100.94,0.0
11.3225,124.1118,302.24,301.64,6.0,4.0,1.12,137.9063762745577,100.94,0.0
11.3225,124.1118,302.24,301.64,6.0,4.0,1.12,137.9063762745577,100.94,0.0
11.3225,124.1118,302.24,301.64,6.5,4.0,1.12,137.9063762745577,100.94,0.0
11.3225,124.1118,302.24,301.64,6.5,4.0,1.12,137.9063762745577,100.94,0.0
11.3227,124.1129,302.26,301.64,6.0,3.0,1.73,138.02835455419327,100.94,0.0
11.3227,124.1129,302.26,301.64,6.0,3.0,1.73,138.02835455419327,100.94,0.0
11.3254,124.1079,302.29,301.54,7.0,3.0,2.29,137.547628657358,100.94,0.0
11.3254,124.1079,302.29,301.54,7.0,3.0,2.29,137.547628657358,100.94,0.0
11.3256,124.1069,302.26,301.54,6.0,4.0,1.14,137.4446064322398,100.94,0.0
11.3256,124.1069,302.26,301.54,6.0,4.0,1.14,137.4446064322398,100.94,0.0
11.3269,123.8833,302.11,301.35,6.0,6.0,1.08,113.61301109087712,100.94,0.0
11.3269,123.8833,302.11,301.35,6.0,6.0,1.08,113.61301109087712,100.94,0.0
11.3269,123.8833,302.11,301.35,4.0,6.0,1.08,113.61301109087712,100.94,0.0
11.3269,123.8833,302.11,301.35,4.0,6.0,1.08,113.61301109087712,100.94,0.0
11.3343,124.1252,301.62,301.61,4.0,3.0,0.49,139.58578084727048,100.94,0.0
11.3343,124.1252,301.62,301.61,4.0,3.0,0.49,139.58578084727048,100.94,0.0
11.3344,124.1244,300.99,301.61,3.2,5.0,1.21,139.50224836120748,100.94,0.0
11.3344,124.1244,300.99,301.61,3.2,5.0,1.21,139.50224836120748,100.94,0.0
11.3436,123.9014,302.17,301.35,12.0,4.0,1.03,115.96351493916445,100.94,0.0
11.3436,123.9014,302.17,301.35,12.0,4.0,1.03,115.96351493916445,100.94,0.0
11.345,124.107,302.16,301.56,3.5,4.0,0.59,137.87155479818068,100.94,0.0
11.345,124.107,302.16,301.56,3.5,4.0,0.59,137.87155479818068,100.94,0.0
11.345,124.107,302.18,301.56,5.0,3.0,1.92,137.87155479818068,100.94,0.0
11.345,124.107,302.18,301.56,5.0,3.0,1.92,137.87155479818068,100.94,0.0
11.3458,124.1064,302.16,301.56,6.0,8.0,-0.03,137.82534041063997,100.94,0.0
11.3458,124.1064,302.16,301.56,6.0,8.0,-0.03,137.82534041063997,100.94,0.0
11.3458,124.1064,302.18,301.56,6.0,3.0,-0.82,137.82534041063997,100.94,0.0
11.3458,124.1064,302.18,301.56,6.0,3.0,-0.82,137.82534041063997,100.94,0.0
11.3458,124.1064,302.18,301.56,9.0,3.0,-0.82,137.82534041063997,100.94,0.0
11.3458,124.1064,302.18,301.56,9.0,3.0,-0.82,137.82534041063997,100.94,0.0
11.3461,124.1063,302.18,301.56,6.0,3.0,-0.82,137.8213772491255,100.94,0.0
11.3461,124.1063,302.18,301.56,6.0,3.0,-0.82,137.8213772491255,100.94,0.0
11.3461,124.1063,302.18,301.56,7.0,3.0,-0.82,137.8213772491255,100.94,0.0
11.3461,124.1063,302.18,301.56,7.0,3.0,-0.82,137.8213772491255,100.94,0.0
11.3495,124.1041,302.16,301.56,6.0,8.0,-0.03,137.5770769506653,217.1,0.0
11.3495,124.1041,302.16,301.56,6.0,8.0,-0.03,137.5770769506653,217.1,0.0
11.3495,124.1041,302.18,301.56,5.0,3.0,1.92,137.5770769506653,217.1,0.0
11.3495,124.1041,302.18,301.56,5.0,3.0,1.92,137.5770769506653,217.1,0.0
11.3495,124.1041,302.16,301.56,7.0,8.0,-0.03,137.5770769506653,217.1,0.0
11.3495,124.1041,302.16,301.56,7.0,8.0,-0.03,137.5770769506653,217.1,0.0
11.3495,124.1041,302.16,301.56,5.0,3.0,-1.26,137.5770769506653,217.1,0.0
11.3495,124.1041,302.16,301.56,5.0,3.0,-1.26,137.5770769506653,217.1,0.0
11.3495,124.1041,302.16,301.56,5.0,4.0,0.59,137.5770769506653,217.1,0.0
11.3495,124.1041,302.16,301.56,5.0,4.0,0.59,137.5770769506653,217.1,0.0
11.4836,119.8804,302.27,301.56,5.0,4.0,0.64,45.448085236287206,195.57,0.0
11.4836,119.8804,302.27,301.56,5.0,4.0,0.64,45.448085236287206,195.57,0.0
11.4887,119.8828,302.27,301.56,3.0,4.0,0.64,44.917912438127345,195.57,0.0
11.4887,119.8828,302.27,301.56,3.0,4.0,0.64,44.917912438127345,195.57,0.0
11.4912,119.8741,302.04,301.56,4.7,5.0,0.28,45.56602655317561,195.57,0.0
11.4912,119.8741,302.04,301.56,4.7,5.0,0.28,45.56602655317561,195.57,0.0
11.4959,119.8735,302.74,301.56,5.0,5.0,-0.63,45.34545828204922,195.57,0.0
11.4959,119.8735,302.74,301.56,5.0,5.0,-0.63,45.34545828204922,195.57,0.0
11.4959,119.8735,302.27,301.56,5.0,4.0,0.64,45.34545828204922,195.57,0.0
11.4959,119.8735,302.27,301.56,5.0,4.0,0.64,45.34545828204922,195.57,0.0
11.7196,124.0643,302.13,301.16,3.0,3.0,-0.32,111.97520605089066,217.1,0.0
11.7196,124.0643,302.13,301.16,3.0,3.0,-0.32,111.97520605089066,217.1,0.0
11.7197,124.0644,302.13,301.16,3.0,3.0,-0.32,111.98055698441821,217.1,0.0
11.7197,124.0644,302.13,301.16,3.0,3.0,-0.32,111.98055698441821,217.1,0.0
11.7206,124.0586,302.13,301.16,7.4,3.0,-0.32,111.36390940691301,217.1,0.0
11.7206,124.0586,302.13,301.16,7.4,3.0,-0.32,111.36390940691301,217.1,0.0
11.7206,124.0592,302.13,301.16,4.0,3.0,-0.32,111.423419264754,217.1,0.0
11.7206,124.0592,302.13,301.16,4.0,3.0,-0.32,111.423419264754,217.1,0.0
11.7316,124.042,302.18,301.16,5.0,2.0,0.66,109.21357479527987,217.1,0.0
11.7316,124.042,302.18,301.16,5.0,2.0,0.66,109.21357479527987,217.1,0.0
11.7318,124.0419,302.13,301.16,4.0,3.0,-0.32,109.19453735982432,217.1,0.0
11.7318,124.0419,302.13,301.16,4.0,3.0,-0.32,109.19453735982432,217.1,0.0
11.7352,124.0376,302.13,301.16,6.0,3.0,-0.32,108.61276469507531,217.1,0.0
11.7352,124.0376,302.13,301.16,6.0,3.0,-0.32,108.61276469507531,217.1,0.0
11.7354,124.0375,302.13,301.16,8.5,3.0,-0.32,108.59375231213956,217.1,0.0
11.7354,124.0375,302.13,301.16,8.5,3.0,-0.32,108.59375231213956,217.1,0.0
11.7418,124.0316,302.13,301.16,5.1,3.0,-0.32,107.71771537104121,217.1,0.0
11.7418,124.0316,302.13,301.16,5.1,3.0,-0.32,107.71771537104121,217.1,0.0
11.7418,124.0316,302.13,301.16,3.0,3.0,-0.32,107.71771537104121,217.1,0.0
11.7418,124.0316,302.13,301.16,3.0,3.0,-0.32,107.71771537104121,217.1,0.0
11.7525,120.1365,301.66,301.8,5.0,7.0,-0.12,11.086438337744429,195.57,0.0
